friendlyName,externalLocationId,phoneNumber,email,addressLine1,addressLine2,city,state,zipCode,country,latitude,longitude,Monday-HoursOfOperation,Tuesday-HoursOfOperation,Wednesday-HoursOfOperation,Thursday-HoursOfOperation,Friday-HoursOfOperation,Saturday-HoursOfOperation,Sunday-HoursOfOperation
The UPS Store 5999,TUPSS5999,(610) 857-2240,store5999@theupsstore.com,320 Commons Drive,,Parkesburg,PA,19365,USA,39.9796265,-75.9381248,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 16:00,Sunday 11:00 - 16:00
The UPS Store 7622,TUPSS7622,(443) 877-6526,store7622@theupsstore.com,10 Montgomery Dr,Ste 2,North East,MD,21901,USA,39.6116354,-75.933144,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 10:00 - 18:00,Sunday 10:00 - 16:00
The UPS Store 5721,TUPSS5721,(757)460-2753,store5721@theupsstore.com,4701 SHORE DRIVE,STE 103,VIRGINIA BEACH,VA,23455,USA,36.903053,-76.132474,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 2166,TUPSS2166,(570)288-9901,store2166@theupsstore.com,512 NORTHAMPTON ST,,EDWARDSVILLE,PA,18704,USA,41.257435,-75.898372,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 10:00 - 15:30,Sunday 10:00 - 15:00
The UPS Store 4809,TUPSS4809,(757)430-7881,store4809@theupsstore.com,2133 UPTON DR,STE 126,VIRGINIA BEACH,VA,23454,USA,36.75984,-76.006277,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 3093,TUPSS3093,(610)518-5010,store3093@theupsstore.com,3947 W LINCOLN HWY,,DOWNINGTOWN,PA,19335,USA,39.99676,-75.74265,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 3919,TUPSS3919,(315)629-0424,store3919@theupsstore.com,26000 US RTE 11,STE 1,EVANS MILLS,NY,13637,USA,44.043658,-75.838221,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:00 - 14:00,Sunday Closed
The UPS Store 1391,TUPSS1391,(302)429-9780,store1391@theupsstore.com,4023 KENNETT PIKE,,WILMINGTON,DE,19807-2018,USA,39.780985,-75.599839,Monday 07:30 - 19:00,Tuesday 07:30 - 19:00,Wednesday 07:30 - 19:00,Thursday 07:30 - 19:00,Friday 07:30 - 19:00,Saturday 09:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 4721,TUPSS4721,610-692-2224,store4721@theupsstore.com,929 S High St,,West Chester,PA,19382,USA,39.9417366,-75.5928975,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 10:00 - 18:00,Sunday 10:00 - 15:00
The UPS Store 7431,TUPSS7431,(302) 543-7170,store7431@theupsstore.com,1007 N. Market St,Ste G20,Wilmington,DE,19801,USA,39.7463959,-75.5503288,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 5003,TUPSS5003,(610)351-8371,store5003@theupsstore.com,1636 N CEDAR CREST BLVD,,ALLENTOWN,PA,18104,USA,40.613869,-75.535655,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday Closed
The UPS Store 6539,TUPSS6539,(610) 358-1465,store6539@theupsstore.com,391 Wilmington Pike,,Glen Mills,PA,19342,USA,39.8580055,-75.5443245,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 16:00,Sunday 10:30 - 15:30
The UPS Store 6185,TUPSS6185,(302)629-8771,store6185@theupsstore.com,23000 SUSSEX HWY,,SEAFORD,DE,19973,USA,38.657333,-75.596762,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday 10:00 - 15:00
The UPS Store 5082,TUPSS5082,(610) 948-0911,store5082@theupsstore.com,70 Buckwalter Rd Ste 900,,Royersford,PA,19468,USA,40.1976426,-75.5270319,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 7504,TUPSS7504,484-445-4940,store7504@theupsstore.com,1180 Baltimore Pike,,Springfield,PA,19064,USA,39.9142855,-75.3503492,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 16:00,Sunday 11:00 - 16:00
The UPS Store 6475,TUPSS6475,(610)449-9000,store6475@theupsstore.com,101 W Eagle RD,,HAVERTOWN,PA,19083,USA,39.985672,-75.313705,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 16:00,Sunday 11:00 - 16:00
The UPS Store 5007,TUPSS5007,(215)997-2212,store5007@theupsstore.com,1250 BETHLEHEM PIKE,STE S,HATFIELD,PA,19440,USA,40.287546,-75.265514,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 1954,TUPSS1954,(215) 362-7366,store1954@theupsstore.com,640 Cowpath Rd,,Lansdale,PA,19446,USA,40.2463531,-75.2483179,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday Closed
The UPS Store 5225,TUPSS5225,(856)223-8616,store5225@theupsstore.com,157 BRIDGETON PIKE,STE 200,MULLICA HILL,NJ,08062,USA,39.722143,-75.218331,Monday 08:30 - 19:30,Tuesday 08:30 - 19:30,Wednesday 08:30 - 19:30,Thursday 08:30 - 19:30,Friday 08:30 - 19:30,Saturday 10:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 6025,TUPSS6025,(215)568-4555,store6025@theupsstore.com,1229 CHESTNUT ST,,PHILADELPHIA,PA,19107,USA,39.950844,-75.16143,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 5760,TUPSS5760,2152047815,store5760@theupsstore.com,1755 N 13th St,,Philadelphia,PA,19122,USA,39.9790477,-75.1572879,Monday 09:00 - 18:00,Tuesday 09:00 - 18:00,Wednesday 09:00 - 18:00,Thursday 09:00 - 18:00,Friday 09:00 - 18:00,Saturday Closed,Sunday Closed
The UPS Store 6544,TUPSS6544,(315)790-5033,store6544@theupsstore.com,184 N GENESEE ST,,UTICA,NY,13502,USA,43.1100419,-75.2201487,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 12:00 - 17:00
The UPS Store 5456,TUPSS5456,(302)360-0264,store5456@theupsstore.com,18766 JOHN J WILLIAMS HWY,,REHOBOTH BEACH,DE,19971,USA,38.730797,-75.135696,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 08:00 - 14:00,Sunday Closed
The UPS Store 6022,TUPSS6022,(856)227-2003,store6022@theupsstore.com,1134 SO BLACK HORSE PIKE,,BLACKWOOD,NJ,08012,USA,39.78637,-75.056627,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday Closed
The UPS Store 5583,TUPSS5583,(215)698-1296,store5583@theupsstore.com,10871 BUSTLETON AVE,,PHILADELPHIA,PA,19116,USA,40.110674,-75.023851,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 1314,TUPSS1314,(856)692-4900,store1314@theupsstore.com,237 S DELSEA DR,,VINELAND,NJ,08360-4550,USA,39.48402,-75.04328,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 08:00 - 16:00,Sunday Closed
The UPS Store 0967,TUPSS0967,(215)860-6662,store0967@theupsstore.com,13 SUMMIT SQUARE CTR,,LANGHORNE,PA,19047,USA,40.217348,-74.927728,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:30 - 15:30,Sunday Closed
The UPS Store 6783,TUPSS6783,856-767-6960,store6783@theupsstore.com,148 Rt 73,Ste 3,Vorhees,NJ,08043,USA,39.834964,-74.9273967,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday Closed
The UPS Store 5410,TUPSS5410,(609)465-8800,store5410@theupsstore.com,3301 RT 9 SOUTH,STE 8,RIO GRANDE,NJ,08242,USA,39.016772,-74.87435,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 5201,TUPSS5201,(609)737-3800,store5201@theupsstore.com,800 Denow Rd,,Pennington,NJ,08534,USA,40.3010546,-74.7852951,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:30 - 15:00,Sunday Closed
The UPS Store 4450,TUPSS4450,(609) 518-6661,store4450@theupsstore.com,1636-44 Rte 38,,Lumberton,NJ,08048,USA,39.9798703,-74.7858823,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 4645,TUPSS4645,(908) 534-7734,store4645@theupsstore.com,531 Rt 22E,Ste 4,Whitehouse Station,NJ,08889,USA,40.620599,-74.7675159,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 2682,TUPSS2682,(609) 897-9100,store2682@theupsstore.com,295 Princeton Hightstown Rd,,West Windsor,NJ,08550,USA,40.2923044,-74.5873727,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:30 - 14:30,Sunday 09:30 - 14:30
The UPS Store 6782,TUPSS6782,(732) 422-7242,store6782@theupsstore.com,3570 Route 27,,Kendall Park,NJ,08824,USA,40.421098,-74.5792106,Monday 08:30 - 19:30,Tuesday 08:30 - 19:30,Wednesday 08:30 - 19:30,Thursday 08:30 - 19:30,Friday 08:30 - 19:30,Saturday 08:30 - 17:30,Sunday 08:30 - 16:00
The UPS Store 5866,TUPSS5866,732-968-4900,store5866@theupsstore.com,191 North Ave,,Dunellen,NJ,08812,USA,40.5930893,-74.4625824,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 7234,TUPSS7234,(908) 205-8140,store7234@theupsstore.com,202 W 7Th St,,Plainfield,NJ,07060,USA,40.6140773,-74.4213628,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 16:00,Sunday 10:00 - 16:00
The UPS Store 1580,TUPSS1580,973-428-7279,store1580@theupsstore.com,136 Route 10,,East Hanover,NJ,07936,USA,40.8104225,-74.3841654,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 15:00,Sunday Closed
ATAX - Atlantic City,ATAX - Atlantic City,(609) 246-3139,hallen@atax.com,1706 Atlantic Avenue,,Atlantic City,NJ,08401,USA,39.3602449,-74.4320105,Monday Closed,Tuesday Closed,Wednesday Closed,Thursday 12:00 - 16:00,Friday 12:00 - 16:00,Saturday 12:00 - 16:00,Sunday Closed
The UPS Store 2421,TUPSS2421,(908)931-0400,store2421@theupsstore.com,16 SOUTH AVENUE WEST,,CRANFORD,NJ,07016-2811,USA,40.654423,-74.307877,Monday 09:00 - 17:00,Tuesday 09:00 - 17:00,Wednesday 09:00 - 17:00,Thursday 09:00 - 17:00,Friday 09:00 - 17:00,Saturday 10:00 - 15:00,Sunday Closed
The UPS Store 6454,TUPSS6454,(732) 536-4490,store6454@theupsstore.com,345 Route 9,,Manalapan,NJ,07726,USA,40.3094361,-74.3052427,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 08:30 - 16:30,Sunday Closed
The UPS Store 7537,TUPSS7537,,store7537@theupsstore.com,10 Green Street,Unit 4,Woodbridge,NJ,07095,USA,40.5579482,-74.2790672,Monday 08:30 - 19:30,Tuesday 08:30 - 19:30,Wednesday 08:30 - 19:30,Thursday 08:30 - 19:30,Friday 08:30 - 19:30,Saturday 10:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 7104,TUPSS7104,732-324-1000,store7104@theupsstore.com,400 State St,,Perth Amboy,NJ,08861,USA,40.5122039,-74.2679427,Monday 09:30 - 19:30,Tuesday 09:30 - 19:30,Wednesday 09:30 - 19:30,Thursday 09:30 - 19:30,Friday 09:30 - 19:30,Saturday 09:00 - 17:00,Sunday Closed
The UPS Store 0948,TUPSS0948,(973) 628-1901,store0948@theupsstore.com,189 Berdan Ave,,Wayne,NJ,07470,USA,40.9713529,-74.2555037,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 17:00,Sunday 12:00 - 17:00
The UPS Store 0607,TUPSS0607,609-597-6311,store0607@theupsstore.com,Stafford Square 297 Rte 72 W,,Manahawkin,NJ,08050,USA,39.6992459,-74.2722586,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 6692,TUPSS6692,(908) 469-2868,store6692@theupsstore.com,162 Elmora Ave,,Elizabeth,NJ,07202,USA,40.6626114,-74.2337521,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 10:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 7320,TUPSS7320,(732) 366-2701,store7320@theupsstore.com,771 Roosevelt Ave,,Carteret,NJ,07008,USA,40.5883753,-74.2289024,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 7387,TUPSS7387,(973)900-6965,store7387@theupsstore.com,416 Bergen St,,Harrison,NJ,07029,USA,40.7437577,-74.1552599,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 16:00
The UPS Store 2407,TUPSS2407,(609)693-4400,store2407@theupsstore.com,Lacey Mall 344 RTE 9,STE 5,LANOKA HARBOR,NJ,08734-2830,USA,39.849846,-74.183886,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 2103,TUPSS2103,(732)957-8222,store2103@theupsstore.com,1385 HWY 35,,MIDDLETOWN,NJ,07748,USA,40.40075,-74.120726,Monday 10:00 - 16:00,Tuesday 10:00 - 16:00,Wednesday 10:00 - 16:00,Thursday 10:00 - 16:00,Friday 10:00 - 16:00,Saturday 10:00 - 14:00,Sunday Closed
The UPS Store 6990,TUPSS6990,(551) 225-3393,store6990@theupsstore.com,321 Rte 440,,Jersey City,NJ,07305,USA,40.7093879,-74.1042193,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday Closed
CMB Consultancy - Staten Island,CMBCSINY,(718) 814-7797,Info@cmbgroupny.com,1880 Hylan Blvd,Ste 2R-14,Staten Island,NY,10305,USA,40.5831832,-74.0950364,Monday Closed,Tuesday 10:00 - 19:00,Wednesday 10:00 - 19:00,Thursday 10:00 - 19:00,Friday 10:00 - 19:00,Saturday 10:00 - 15:00,Sunday Closed
The UPS Store 5322,TUPSS5322,(201)820-4663,store5322@theupsstore.com,130 W Pleasant Ave,,Maywood,NJ,07607,USA,40.9057621,-74.0672328,Monday 08:30 - 15:30,Tuesday 08:30 - 15:30,Wednesday 08:30 - 15:30,Thursday 08:30 - 15:30,Friday 08:30 - 15:30,Saturday Closed,Sunday Closed
The UPS Store 1588,TUPSS1588,(201) 666-6464,store1588@theupsstore.com,700-76 Broadway,,Westwood,NJ,07675,USA,40.9972725,-74.0398121,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 08:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 6780,TUPSS6780,(201) 706-8700,store6780@theupsstore.com,3135 Kennedy Blvd,,North Bergen,NJ,07047,USA,40.7761059,-74.0379615,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 16:00,Sunday 10:00 - 15:00
Paralegals for the Community - Union City,PFTCUC,929-263-2073,,1912 Bergenline Ave,,Union City,NJ,07087,USA,40.7646312,-74.034405,Monday 10:30 - 17:00,Tuesday Closed,Wednesday 10:30 - 17:00,Thursday 10:30 - 17:00,Friday 10:30 - 17:00,Saturday Closed,Sunday Closed
The UPS Store 4962,TUPSS4962,(718) 759-9100,store4962@theupsstore.com,9322 3Rd Avenue,,Brooklyn,NY,11209,USA,40.618189,-74.0355595,Monday 08:00 - 20:00,Tuesday 08:00 - 20:00,Wednesday 08:00 - 20:00,Thursday 08:00 - 20:00,Friday 08:00 - 20:00,Saturday 09:00 - 18:00,Sunday 11:00 - 16:00
The UPS Store 5296,TUPSS5296,(212) 514-7472,store5296@theupsstore.com,64 Beaver St,,New York,NY,10004,USA,40.7051652,-74.0114289,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 10:00 - 17:00,Sunday 11:00 - 16:00
PrintScan - Manhattan,PSMN,631-782-1700,,247 West 35 Street,,NEW YORK,NY,10001,USA,40.7526174,-73.994057,Monday 09:00 - 15:30,Tuesday 09:00 - 15:30,Wednesday 09:00 - 15:30,Thursday 09:00 - 15:30,Friday 09:00 - 15:30,Saturday Closed,Sunday Closed
Certifix Live Scan - New York,Certifix - New York,(347) 448-5410,newyork@certifix.com,224 W 35th St.,Ste 500,New York,NY,10001,USA,40.7518388,-73.991313,Monday 09:30 - 17:00,Tuesday 09:30 - 17:00,Wednesday 09:30 - 17:00,Thursday 09:30 - 17:00,Friday 09:30 - 17:00,Saturday Closed,Sunday Closed
The UPS Store 4541,TUPSS4541,(845)336-4877,store4541@theupsstore.com,260 KINGS MALL COURT,,KINGSTON,NY,12401,USA,41.963611,-73.988952,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 15:00,Sunday 11:00 - 16:00
The UPS Store 7462,TUPSS7462,718-866-1722,store7462@theupsstore.com,516 Myrtle Ave.,,Brooklyn,NY,11205,USA,40.69348,-73.96437,Monday 08:30 - 20:00,Tuesday 08:30 - 20:00,Wednesday 08:30 - 20:00,Thursday 08:30 - 20:00,Friday 08:30 - 20:00,Saturday 09:00 - 18:00,Sunday 11:00 - 16:00
The UPS Store 7003,TUPSS7003,(718) 406-0497,store7003@theupsstore.com,535 Flatbush Ave,,Brooklyn,NY,11225,USA,40.6608228,-73.962662,Monday 08:00 - 20:00,Tuesday 08:00 - 20:00,Wednesday 08:00 - 20:00,Thursday 08:00 - 20:00,Friday 08:00 - 20:00,Saturday 09:00 - 18:00,Sunday 11:00 - 16:00
The UPS Store 6764,TUPSS6764,(212)300-4729,store6764@theupsstore.com,1392 MADISON AVE,,NEW YORK,NY,10029,USA,40.787747,-73.953989,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 18:00,Sunday 11:00 - 16:00
The UPS Store 4163,TUPSS4163,(212) 876-8800,store4163@theupsstore.com,55 W 116Th St,,New York,NY,10026,USA,40.8018721,-73.9509872,Monday 08:30 - 19:30,Tuesday 08:30 - 19:30,Wednesday 08:30 - 19:30,Thursday 08:30 - 19:30,Friday 08:30 - 19:30,Saturday 10:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 5777,TUPSS5777,(212) 423-1826,store5777@theupsstore.com,300 East 95Th St,,New York,NY,10128,USA,40.7833388,-73.9495749,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 7215,TUPSS7215,(212) 568-5600,store7215@theupsstore.com,4080 Broadway,,New York,NY,10032,USA,40.8439912,-73.9409591,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 10:00 - 18:00,Sunday Closed
The UPS Store 6510,TUPSS6510,(212)876-1900,store6510@theupsstore.com,1872 Lexington AVE,,NEW YORK,NY,10035,USA,40.79893,-73.941555,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 17:00,Sunday Closed
The UPS Store 4282,TUPSS4282,(845) 454-3505,store4282@theupsstore.com,2600 South Rd Route 9,Ste 44,Poughkeepsie,NY,12601,USA,41.6653387,-73.9303202,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 10:00 - 16:00,Sunday 10:00 - 16:00
The UPS Store 4768,TUPSS4768,(212)304-0282,store4768@theupsstore.com,4768 BROADWAY,,NEW YORK,NY,10034-4916,USA,40.865573,-73.926651,Monday 09:00 - 19:30,Tuesday 09:00 - 19:30,Wednesday 09:00 - 19:30,Thursday 09:00 - 19:30,Friday 09:00 - 19:30,Saturday 10:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 5706,TUPSS5706,(718) 204-7770,store5706@theupsstore.com,28-24 Steinway St,,Astoria,NY,11103,USA,40.7649561,-73.9166196,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 5412,TUPSS5412,(718)444-0092,store5412@theupsstore.com,2152 RALPH AVE,,BROOKLYN,NY,11234,USA,40.625258,-73.917878,Monday 08:00 - 20:00,Tuesday 08:00 - 20:00,Wednesday 08:00 - 20:00,Thursday 08:00 - 20:00,Friday 08:00 - 20:00,Saturday 10:00 - 17:00,Sunday 12:00 - 17:00
The UPS Store 3867,TUPSS3867,718-793-1800,store3867@theupsstore.com,72-11 Austin St,,Forest Hills,NY,11375,USA,40.7193543,-73.844323,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 6083,TUPSS6083,718-961-2724,store6083@theupsstore.com,35-11B Farrington St,,Flushing,NY,11354,USA,40.7643674,-73.8339521,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 7659,TUPSS7659,(718) 224-4728,store7659@theupsstore.com,2605 Francis Lewis Blvd,,Flushing,NY,11358,USA,40.7729277,-73.7973805,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 6819,TUPSS6819,718-819-8329,store6819@theupsstore.com,208-10 Cross Island Pkwy,,Bayside,NY,11360,USA,40.7884477,-73.7875901,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
PrintScan - White Plains,PSWP,914-304-4047,,75 S. Broadway,4th Floor,White Plains,NY,10601,USA,41.0297197,-73.7649595,Monday 10:00 - 12:00,Tuesday Closed,Wednesday Closed,Thursday Closed,Friday Closed,Saturday Closed,Sunday Closed
